,thingid,year,month,dayofmonth,hourofday,aggregatedata,avgtemperature,day,enddata,startdata,enddatatime,endtime,startdatatime,starttime,siteid,subcommunityid,Datetime,week
356912,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,19,11,142.1699981689453,26.6299991607666,6,37164544.0,37164404.0,2020-01-19 11:59:59.999+04,2020-01-19 11:59:59.999+04,2020-01-19 11:00:00+04,2020-01-19 11:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-19 11:00:00+04,3
356913,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,19,10,170.61000061035156,26.6299991607666,6,37164404.0,37164232.0,2020-01-19 10:59:59.999+04,2020-01-19 10:59:59.999+04,2020-01-19 10:00:00+04,2020-01-19 10:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-19 10:00:00+04,3
356953,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,19,9,170.61000061035156,25.79999923706055,6,37164232.0,37164060.0,2020-01-19 09:59:59.999+04,2020-01-19 09:59:59.999+04,2020-01-19 09:00:00+04,2020-01-19 09:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-19 09:00:00+04,3
356998,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,19,8,170.61000061035156,25.79999923706055,6,37164060.0,37163892.0,2020-01-19 08:59:59.999+04,2020-01-19 08:59:59.999+04,2020-01-19 08:00:00+04,2020-01-19 08:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-19 08:00:00+04,3
357001,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,19,7,142.17999267578125,25.29999923706055,6,37163892.0,37163748.0,2020-01-19 07:59:59.999+04,2020-01-19 07:59:59.999+04,2020-01-19 07:00:00+04,2020-01-19 07:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-19 07:00:00+04,3
357032,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,19,6,142.1699981689453,24.70000076293945,6,37163748.0,37163608.0,2020-01-19 06:59:59.999+04,2020-01-19 06:59:59.999+04,2020-01-19 06:00:00+04,2020-01-19 06:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-19 06:00:00+04,3
357071,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,19,5,369.6600036621094,24.20000076293945,6,37163608.0,37163236.0,2020-01-19 05:59:59.999+04,2020-01-19 05:59:59.999+04,2020-01-19 05:00:00+04,2020-01-19 05:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-19 05:00:00+04,3
357111,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,19,4,28.43000030517578,24.20000076293945,6,37163236.0,37163208.0,2020-01-19 04:59:59.999+04,2020-01-19 04:59:59.999+04,2020-01-19 04:00:00+04,2020-01-19 04:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-19 04:00:00+04,3
357135,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,19,3,0.0,24.20000076293945,6,37163208.0,37163208.0,2020-01-19 03:59:59.999+04,2020-01-19 03:59:59.999+04,2020-01-19 03:00:00+04,2020-01-19 03:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-19 03:00:00+04,3
357168,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,19,2,0.0,24.20000076293945,6,37163208.0,37163208.0,2020-01-19 02:59:59.999+04,2020-01-19 02:59:59.999+04,2020-01-19 02:00:00+04,2020-01-19 02:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-19 02:00:00+04,3
357175,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,19,1,0.0,24.20000076293945,6,37163208.0,37163208.0,2020-01-19 01:59:59.999+04,2020-01-19 01:59:59.999+04,2020-01-19 01:00:00+04,2020-01-19 01:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-19 01:00:00+04,3
357209,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,19,0,170.61000061035156,24.20000076293945,6,37163208.0,37163036.0,2020-01-19 00:59:59.999+04,2020-01-19 00:59:59.999+04,2020-01-19 00:00:00+04,2020-01-19 00:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-19 00:00:00+04,3
357249,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,18,23,170.61000061035156,24.45000076293945,5,37163036.0,37162868.0,2020-01-18 23:59:59.999+04,2020-01-18 23:59:59.999+04,2020-01-18 23:00:00+04,2020-01-18 23:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-18 23:00:00+04,3
357282,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,18,22,142.17999267578125,24.70000076293945,5,37162868.0,37162724.0,2020-01-18 22:59:59.999+04,2020-01-18 22:59:59.999+04,2020-01-18 22:00:00+04,2020-01-18 22:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-18 22:00:00+04,3
357296,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,18,21,142.1699981689453,24.78000068664551,5,37162724.0,37162584.0,2020-01-18 21:59:59.999+04,2020-01-18 21:59:59.999+04,2020-01-18 21:00:00+04,2020-01-18 21:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-18 21:00:00+04,3
357339,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,18,20,142.17999267578125,25.20000076293945,5,37162584.0,37162440.0,2020-01-18 20:59:59.999+04,2020-01-18 20:59:59.999+04,2020-01-18 20:00:00+04,2020-01-18 20:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-18 20:00:00+04,3
357358,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,18,19,199.0500030517578,25.20000076293945,5,37162440.0,37162240.0,2020-01-18 19:59:59.999+04,2020-01-18 19:59:59.999+04,2020-01-18 19:00:00+04,2020-01-18 19:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-18 19:00:00+04,3
357380,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,18,18,227.47999572753903,25.20000076293945,5,37162240.0,37162016.0,2020-01-18 18:59:59.999+04,2020-01-18 18:59:59.999+04,2020-01-18 18:00:00+04,2020-01-18 18:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-18 18:00:00+04,3
357424,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,18,17,227.47999572753903,26.20000076293945,5,37162016.0,37161788.0,2020-01-18 17:59:59.999+04,2020-01-18 17:59:59.999+04,2020-01-18 17:00:00+04,2020-01-18 17:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-18 17:00:00+04,3
357439,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,18,16,142.17999267578125,26.20000076293945,5,37161788.0,37161644.0,2020-01-18 16:59:59.999+04,2020-01-18 16:59:59.999+04,2020-01-18 16:00:00+04,2020-01-18 16:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-18 16:00:00+04,3
357482,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,18,15,199.0399932861328,26.20000076293945,5,37161644.0,37161444.0,2020-01-18 15:59:59.999+04,2020-01-18 15:59:59.999+04,2020-01-18 15:00:00+04,2020-01-18 15:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-18 15:00:00+04,3
357518,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,18,14,227.47999572753903,26.20000076293945,5,37161444.0,37161220.0,2020-01-18 14:59:59.999+04,2020-01-18 14:59:59.999+04,2020-01-18 14:00:00+04,2020-01-18 14:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-18 14:00:00+04,3
357539,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,18,13,227.47999572753903,26.5,5,37161220.0,37160992.0,2020-01-18 13:59:59.999+04,2020-01-18 13:59:59.999+04,2020-01-18 13:00:00+04,2020-01-18 13:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-18 13:00:00+04,3
357577,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,18,12,199.0399932861328,26.79999923706055,5,37160992.0,37160792.0,2020-01-18 12:59:59.999+04,2020-01-18 12:59:59.999+04,2020-01-18 12:00:00+04,2020-01-18 12:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-18 12:00:00+04,3
357588,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,18,11,199.0500030517578,27.20000076293945,5,37160792.0,37160592.0,2020-01-18 11:59:59.999+04,2020-01-18 11:59:59.999+04,2020-01-18 11:00:00+04,2020-01-18 11:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-18 11:00:00+04,3
357628,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,18,10,113.73999786376952,27.20000076293945,5,37160592.0,37160480.0,2020-01-18 10:59:59.999+04,2020-01-18 10:59:59.999+04,2020-01-18 10:00:00+04,2020-01-18 10:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-18 10:00:00+04,3
357665,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,18,9,113.73999786376952,27.20000076293945,5,37160480.0,37160364.0,2020-01-18 09:59:59.999+04,2020-01-18 09:59:59.999+04,2020-01-18 09:00:00+04,2020-01-18 09:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-18 09:00:00+04,3
357679,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,18,8,113.73999786376952,27.0,5,37160364.0,37160252.0,2020-01-18 08:59:59.999+04,2020-01-18 08:59:59.999+04,2020-01-18 08:00:00+04,2020-01-18 08:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-18 08:00:00+04,3
357707,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,18,7,142.1699981689453,26.20000076293945,5,37160252.0,37160108.0,2020-01-18 07:59:59.999+04,2020-01-18 07:59:59.999+04,2020-01-18 07:00:00+04,2020-01-18 07:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-18 07:00:00+04,3
357749,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,18,6,142.1699981689453,25.53000068664551,5,37160108.0,37159968.0,2020-01-18 06:59:59.999+04,2020-01-18 06:59:59.999+04,2020-01-18 06:00:00+04,2020-01-18 06:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-18 06:00:00+04,3
357771,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,18,5,170.61000061035156,24.95000076293945,5,37159968.0,37159796.0,2020-01-18 05:59:59.999+04,2020-01-18 05:59:59.999+04,2020-01-18 05:00:00+04,2020-01-18 05:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-18 05:00:00+04,3
357804,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,18,4,312.7900085449219,24.20000076293945,5,37159796.0,37159484.0,2020-01-18 04:59:59.999+04,2020-01-18 04:59:59.999+04,2020-01-18 04:00:00+04,2020-01-18 04:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-18 04:00:00+04,3
357819,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,18,3,0.0,24.20000076293945,5,37159484.0,37159484.0,2020-01-18 03:59:59.999+04,2020-01-18 03:59:59.999+04,2020-01-18 03:00:00+04,2020-01-18 03:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-18 03:00:00+04,3
357853,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,18,2,0.0,24.20000076293945,5,37159484.0,37159484.0,2020-01-18 02:59:59.999+04,2020-01-18 02:59:59.999+04,2020-01-18 02:00:00+04,2020-01-18 02:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-18 02:00:00+04,3
357896,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,18,1,0.0,24.20000076293945,5,37159484.0,37159484.0,2020-01-18 01:59:59.999+04,2020-01-18 01:59:59.999+04,2020-01-18 01:00:00+04,2020-01-18 01:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-18 01:00:00+04,3
357908,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,18,0,113.73999786376952,24.20000076293945,5,37159484.0,37159368.0,2020-01-18 00:59:59.999+04,2020-01-18 00:59:59.999+04,2020-01-18 00:00:00+04,2020-01-18 00:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-18 00:00:00+04,3
357950,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,17,23,142.17999267578125,24.20000076293945,4,37159368.0,37159228.0,2020-01-17 23:59:59.999+04,2020-01-17 23:59:59.999+04,2020-01-17 23:00:00+04,2020-01-17 23:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-17 23:00:00+04,3
357967,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,17,22,113.73999786376952,24.20000076293945,4,37159228.0,37159112.0,2020-01-17 22:59:59.999+04,2020-01-17 22:59:59.999+04,2020-01-17 22:00:00+04,2020-01-17 22:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-17 22:00:00+04,3
357994,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,17,21,170.61000061035156,24.20000076293945,4,37159112.0,37158944.0,2020-01-17 21:59:59.999+04,2020-01-17 21:59:59.999+04,2020-01-17 21:00:00+04,2020-01-17 21:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-17 21:00:00+04,3
358029,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,17,20,142.17999267578125,25.20000076293945,4,37158944.0,37158800.0,2020-01-17 20:59:59.999+04,2020-01-17 20:59:59.999+04,2020-01-17 20:00:00+04,2020-01-17 20:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-17 20:00:00+04,3
358053,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,17,19,170.61000061035156,25.20000076293945,4,37158800.0,37158632.0,2020-01-17 19:59:59.999+04,2020-01-17 19:59:59.999+04,2020-01-17 19:00:00+04,2020-01-17 19:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-17 19:00:00+04,3
358098,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,17,18,170.61000061035156,25.20000076293945,4,37158632.0,37158460.0,2020-01-17 18:59:59.999+04,2020-01-17 18:59:59.999+04,2020-01-17 18:00:00+04,2020-01-17 18:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-17 18:00:00+04,3
358124,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,17,17,199.0500030517578,25.20000076293945,4,37158460.0,37158260.0,2020-01-17 17:59:59.999+04,2020-01-17 17:59:59.999+04,2020-01-17 17:00:00+04,2020-01-17 17:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-17 17:00:00+04,3
358160,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,17,16,199.0500030517578,25.20000076293945,4,37158260.0,37158060.0,2020-01-17 16:59:59.999+04,2020-01-17 16:59:59.999+04,2020-01-17 16:00:00+04,2020-01-17 16:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-17 16:00:00+04,3
358188,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,17,15,170.61000061035156,25.20000076293945,4,37158060.0,37157892.0,2020-01-17 15:59:59.999+04,2020-01-17 15:59:59.999+04,2020-01-17 15:00:00+04,2020-01-17 15:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-17 15:00:00+04,3
358195,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,17,14,199.0500030517578,26.03000068664551,4,37157892.0,37157692.0,2020-01-17 14:59:59.999+04,2020-01-17 14:59:59.999+04,2020-01-17 14:00:00+04,2020-01-17 14:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-17 14:00:00+04,3
358235,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,17,13,170.61000061035156,26.20000076293945,4,37157692.0,37157520.0,2020-01-17 13:59:59.999+04,2020-01-17 13:59:59.999+04,2020-01-17 13:00:00+04,2020-01-17 13:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-17 13:00:00+04,3
358259,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,17,12,199.0500030517578,26.20000076293945,4,37157520.0,37157324.0,2020-01-17 12:59:59.999+04,2020-01-17 12:59:59.999+04,2020-01-17 12:00:00+04,2020-01-17 12:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-17 12:00:00+04,3
358292,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,17,11,113.73999786376952,26.20000076293945,4,37157324.0,37157208.0,2020-01-17 11:59:59.999+04,2020-01-17 11:59:59.999+04,2020-01-17 11:00:00+04,2020-01-17 11:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-17 11:00:00+04,3
358334,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,17,10,113.73999786376952,26.20000076293945,4,37157208.0,37157096.0,2020-01-17 10:59:59.999+04,2020-01-17 10:59:59.999+04,2020-01-17 10:00:00+04,2020-01-17 10:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-17 10:00:00+04,3
358359,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,17,9,113.73999786376952,26.20000076293945,4,37157096.0,37156980.0,2020-01-17 09:59:59.999+04,2020-01-17 09:59:59.999+04,2020-01-17 09:00:00+04,2020-01-17 09:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-17 09:00:00+04,3
358392,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,17,8,142.1699981689453,26.20000076293945,4,37156980.0,37156840.0,2020-01-17 08:59:59.999+04,2020-01-17 08:59:59.999+04,2020-01-17 08:00:00+04,2020-01-17 08:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-17 08:00:00+04,3
358423,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,17,7,113.73999786376952,26.20000076293945,4,37156840.0,37156724.0,2020-01-17 07:59:59.999+04,2020-01-17 07:59:59.999+04,2020-01-17 07:00:00+04,2020-01-17 07:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-17 07:00:00+04,3
358445,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,17,6,142.1699981689453,26.149999618530273,4,37156724.0,37156584.0,2020-01-17 06:59:59.999+04,2020-01-17 06:59:59.999+04,2020-01-17 06:00:00+04,2020-01-17 06:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-17 06:00:00+04,3
358479,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,17,5,113.73999786376952,25.399999618530273,4,37156584.0,37156468.0,2020-01-17 05:59:59.999+04,2020-01-17 05:59:59.999+04,2020-01-17 05:00:00+04,2020-01-17 05:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-17 05:00:00+04,3
358503,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,17,4,113.73999786376952,24.53000068664551,4,37156468.0,37156356.0,2020-01-17 04:59:59.999+04,2020-01-17 04:59:59.999+04,2020-01-17 04:00:00+04,2020-01-17 04:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-17 04:00:00+04,3
358538,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,17,3,142.1699981689453,23.79999923706055,4,37156356.0,37156212.0,2020-01-17 03:59:59.999+04,2020-01-17 03:59:59.999+04,2020-01-17 03:00:00+04,2020-01-17 03:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-17 03:00:00+04,3
358551,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,17,2,113.73999786376952,23.79999923706055,4,37156212.0,37156100.0,2020-01-17 02:59:59.999+04,2020-01-17 02:59:59.999+04,2020-01-17 02:00:00+04,2020-01-17 02:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-17 02:00:00+04,3
358577,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,17,1,142.17999267578125,23.79999923706055,4,37156100.0,37155956.0,2020-01-17 01:59:59.999+04,2020-01-17 01:59:59.999+04,2020-01-17 01:00:00+04,2020-01-17 01:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-17 01:00:00+04,3
358603,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,17,0,142.1699981689453,23.79999923706055,4,37155956.0,37155816.0,2020-01-17 00:59:59.999+04,2020-01-17 00:59:59.999+04,2020-01-17 00:00:00+04,2020-01-17 00:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-17 00:00:00+04,3
358637,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,16,23,142.17999267578125,23.79999923706055,3,37155816.0,37155672.0,2020-01-16 23:59:59.999+04,2020-01-16 23:59:59.999+04,2020-01-16 23:00:00+04,2020-01-16 23:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-16 23:00:00+04,3
358661,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,16,22,142.1699981689453,23.79999923706055,3,37155672.0,37155532.0,2020-01-16 22:59:59.999+04,2020-01-16 22:59:59.999+04,2020-01-16 22:00:00+04,2020-01-16 22:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-16 22:00:00+04,3
358699,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,16,21,113.73999786376952,24.20000076293945,3,37155532.0,37155416.0,2020-01-16 21:59:59.999+04,2020-01-16 21:59:59.999+04,2020-01-16 21:00:00+04,2020-01-16 21:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-16 21:00:00+04,3
358727,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,16,20,142.17999267578125,24.899999618530273,3,37155416.0,37155276.0,2020-01-16 20:59:59.999+04,2020-01-16 20:59:59.999+04,2020-01-16 20:00:00+04,2020-01-16 20:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-16 20:00:00+04,3
358758,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,16,19,142.1699981689453,24.899999618530273,3,37155276.0,37155132.0,2020-01-16 19:59:59.999+04,2020-01-16 19:59:59.999+04,2020-01-16 19:00:00+04,2020-01-16 19:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-16 19:00:00+04,3
358778,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,16,18,142.1699981689453,24.899999618530273,3,37155132.0,37154992.0,2020-01-16 18:59:59.999+04,2020-01-16 18:59:59.999+04,2020-01-16 18:00:00+04,2020-01-16 18:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-16 18:00:00+04,3
358831,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,16,17,170.61000061035156,24.899999618530273,3,37154992.0,37154820.0,2020-01-16 17:59:59.999+04,2020-01-16 17:59:59.999+04,2020-01-16 17:00:00+04,2020-01-16 17:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-16 17:00:00+04,3
358843,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,1,16,16,142.1699981689453,24.899999618530273,3,37154820.0,37154680.0,2020-01-16 16:59:59.999+04,2020-01-16 16:59:59.999+04,2020-01-16 16:00:00+04,2020-01-16 16:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-01-16 16:00:00+04,3
